t_s,route,status,latency_ms,backend,ok
0.002,message,201,33.850,backend-3,true
0.006,message,201,30.030,backend-3,true
0.012,message,201,24.490,backend-3,true
0.007,message,201,29.550,backend-3,true
0.007,message,201,29.760,backend-1,true
0.006,message,201,30.640,backend-2,true
0.006,message,201,30.400,backend-2,true
0.006,message,201,30.730,backend-1,true
0.003,message,201,34.110,backend-2,true
0.022,message,201,15.110,backend-2,true
0.019,message,201,18.170,backend-2,true
0.002,message,201,35.160,backend-2,true
0.012,message,201,24.530,backend-2,true
0.012,message,201,24.810,backend-2,true
0.019,message,201,18.190,backend-2,true
0.020,message,201,17.350,backend-2,true
0.019,message,201,18.460,backend-2,true
0.020,message,201,16.890,backend-2,true
0.001,message,201,36.550,backend-2,true
0.012,message,201,25.110,backend-2,true
0.002,message,201,35.740,backend-2,true
0.013,message,201,24.220,backend-2,true
0.013,message,201,24.670,backend-2,true
0.008,message,201,29.350,backend-2,true
0.013,message,201,24.310,backend-2,true
0.031,message,201,6.280,backend-3,true
0.012,message,201,25.560,backend-2,true
0.012,message,201,25.810,backend-2,true
0.006,message,201,31.610,backend-2,true
0.032,message,201,6.190,backend-2,true
0.006,message,201,31.740,backend-2,true
0.002,message,201,35.950,backend-3,true
0.004,message,201,33.940,backend-1,true
0.002,message,201,35.510,backend-1,true
0.014,message,201,24.340,backend-1,true
0.031,message,201,6.730,backend-1,true
0.032,message,201,6.070,backend-2,true
0.006,message,201,32.430,backend-3,true
0.013,message,201,25.370,backend-1,true
0.006,message,201,32.540,backend-3,true
0.032,message,201,6.240,backend-2,true
0.019,message,201,19.510,backend-1,true
0.012,message,201,26.140,backend-1,true
0.022,message,201,16.400,backend-1,true
0.006,message,201,32.590,backend-3,true
0.006,message,201,32.450,backend-3,true
0.006,message,201,32.240,backend-2,true
0.032,message,201,6.750,backend-2,true
0.001,message,201,37.020,backend-3,true
0.019,message,201,19.920,backend-2,true
0.031,message,201,7.080,backend-2,true
0.000,message,201,38.260,backend-3,true
0.014,message,201,24.720,backend-1,true
0.032,message,201,6.490,backend-2,true
0.012,message,201,26.870,backend-2,true
0.032,message,201,6.600,backend-2,true
0.022,message,201,16.320,backend-2,true
0.013,message,201,25.600,backend-2,true
0.006,message,201,32.910,backend-3,true
0.006,message,201,32.690,backend-3,true
0.022,message,201,16.470,backend-2,true
0.012,message,201,27.000,backend-2,true
0.032,message,201,6.960,backend-1,true
0.032,message,201,6.830,backend-2,true
0.003,message,201,36.310,backend-3,true
0.002,message,201,37.360,backend-3,true
0.007,message,201,32.350,backend-3,true
0.032,message,201,7.000,backend-2,true
0.032,message,201,7.210,backend-1,true
0.007,message,201,32.260,backend-2,true
0.006,message,201,32.950,backend-3,true
0.031,message,201,7.610,backend-2,true
0.012,message,201,26.890,backend-1,true
0.006,message,201,33.170,backend-2,true
0.019,message,201,20.220,backend-1,true
0.006,message,201,33.210,backend-2,true
0.006,message,201,32.870,backend-3,true
0.006,message,201,32.940,backend-2,true
0.015,message,201,24.340,backend-1,true
0.006,message,201,33.090,backend-2,true
0.022,message,201,17.260,backend-1,true
0.012,message,201,27.220,backend-2,true
0.019,message,201,20.720,backend-1,true
0.006,message,201,33.170,backend-2,true
0.012,message,201,27.590,backend-1,true
0.006,message,201,33.440,backend-2,true
0.007,message,201,32.880,backend-3,true
0.004,message,201,35.460,backend-2,true
0.032,message,201,7.820,backend-1,true
0.015,message,201,24.840,backend-2,true
0.003,message,201,37.000,backend-3,true
0.006,message,201,33.160,backend-2,true
0.022,message,201,17.430,backend-1,true
0.012,message,201,27.530,backend-2,true
0.001,message,201,38.380,backend-3,true
0.022,message,201,17.600,backend-2,true
0.006,message,201,33.260,backend-1,true
0.006,message,201,33.490,backend-2,true
0.006,message,201,33.940,backend-3,true
0.013,message,201,26.770,backend-2,true
0.002,message,201,37.410,backend-2,true
0.006,message,201,34.040,backend-2,true
0.022,message,201,18.080,backend-1,true
0.009,message,201,31.290,backend-1,true
0.022,message,201,17.770,backend-2,true
0.021,message,201,18.770,backend-2,true
0.001,message,201,38.640,backend-3,true
0.012,message,201,23.750,backend-2,true
0.007,message,201,33.410,backend-3,true
0.022,message,201,17.900,backend-1,true
0.031,message,201,4.110,backend-3,true
0.013,message,201,26.880,backend-1,true
0.022,message,201,17.910,backend-1,true
0.023,message,201,17.510,backend-1,true
0.006,message,201,34.310,backend-3,true
0.012,message,201,23.330,backend-3,true
0.006,message,201,34.410,backend-3,true
0.008,message,201,32.440,backend-1,true
0.013,message,201,22.000,backend-3,true
0.023,message,201,17.740,backend-1,true
0.002,message,201,37.940,backend-3,true
0.006,message,201,34.740,backend-1,true
0.002,message,201,32.910,backend-2,true
0.019,message,201,21.490,backend-1,true
0.012,message,201,23.570,backend-2,true
0.031,message,201,9.620,backend-3,true
0.012,message,201,23.790,backend-2,true
0.035,message,201,5.410,backend-3,true
0.007,message,201,28.610,backend-3,true
0.002,message,201,38.850,backend-1,true
0.006,message,201,28.950,backend-3,true
0.032,message,201,8.560,backend-3,true
0.023,message,201,17.820,backend-2,true
0.022,message,201,13.430,backend-3,true
0.006,message,201,34.070,backend-1,true
0.036,message,201,4.630,backend-2,true
0.007,message,201,33.970,backend-3,true
0.036,message,201,4.160,backend-2,true
0.006,message,201,29.610,backend-3,true
0.035,message,201,5.810,backend-2,true
0.012,message,201,28.740,backend-1,true
0.013,message,201,22.180,backend-3,true
0.012,message,201,29.060,backend-1,true
0.034,message,201,6.410,backend-3,true
0.014,message,201,21.800,backend-3,true
0.007,message,201,28.800,backend-2,true
0.006,message,201,34.810,backend-2,true
0.035,message,201,6.180,backend-2,true
0.001,message,201,34.030,backend-3,true
0.032,message,201,9.170,backend-3,true
0.007,message,201,28.790,backend-3,true
0.012,message,201,29.090,backend-1,true
0.036,message,201,4.780,backend-2,true
0.012,message,201,23.750,backend-3,true
0.036,message,201,4.900,backend-2,true
0.035,message,201,6.270,backend-3,true
0.032,message,201,9.330,backend-3,true
0.006,message,201,34.540,backend-2,true
0.036,message,201,4.890,backend-2,true
0.036,message,201,4.940,backend-2,true
0.002,message,201,38.520,backend-1,true
0.034,message,201,6.650,backend-3,true
0.006,message,201,34.850,backend-1,true
0.036,message,201,5.040,backend-2,true
0.036,message,201,5.100,backend-2,true
0.002,message,201,39.480,backend-2,true
0.035,message,201,6.180,backend-3,true
0.036,message,201,5.090,backend-3,true
0.031,message,201,9.610,backend-3,true
0.006,message,201,34.840,backend-1,true
0.034,message,201,6.850,backend-3,true
0.035,message,201,5.970,backend-2,true
0.034,message,201,6.780,backend-3,true
0.003,message,201,38.580,backend-1,true
0.031,message,201,9.730,backend-3,true
0.032,message,201,9.400,backend-3,true
0.036,message,201,5.410,backend-3,true
0.001,message,201,39.790,backend-2,true
0.032,message,201,9.640,backend-2,true
0.034,message,201,7.010,backend-3,true
0.035,message,201,6.630,backend-3,true
0.002,message,201,39.400,backend-1,true
0.034,message,201,7.050,backend-3,true
0.032,message,201,9.650,backend-3,true
0.035,message,201,5.910,backend-2,true
0.031,message,201,9.950,backend-3,true
0.032,message,201,9.430,backend-2,true
0.006,message,201,35.300,backend-1,true
0.035,message,201,6.150,backend-3,true
0.031,message,201,9.950,backend-3,true
0.012,message,201,29.260,backend-1,true
0.035,message,201,6.250,backend-2,true
0.034,message,201,7.110,backend-3,true
0.032,message,201,9.940,backend-3,true
0.035,message,201,6.290,backend-3,true
0.032,message,201,9.660,backend-3,true
0.006,message,201,35.440,backend-2,true
0.034,message,201,7.150,backend-3,true
0.031,message,201,10.280,backend-3,true
0.006,message,201,35.210,backend-3,true
0.006,message,201,35.620,backend-3,true
0.006,message,201,35.840,backend-1,true
0.006,message,201,35.750,backend-1,true
0.006,message,201,35.880,backend-1,true
0.035,message,201,6.980,backend-3,true
0.022,message,201,19.270,backend-2,true
0.031,message,201,10.300,backend-1,true
0.031,message,201,10.960,backend-3,true
0.032,message,201,9.810,backend-2,true
0.006,message,201,35.600,backend-1,true
0.002,message,201,40.120,backend-1,true
0.032,message,201,9.900,backend-3,true
0.032,message,201,9.620,backend-3,true
0.006,message,201,35.860,backend-1,true
0.032,message,201,10.220,backend-2,true
0.031,message,201,10.500,backend-1,true
0.003,message,201,39.240,backend-1,true
0.031,message,201,11.030,backend-3,true
0.031,message,201,10.380,backend-3,true
0.031,message,201,11.130,backend-3,true
0.002,message,201,39.420,backend-1,true
0.031,message,201,10.690,backend-1,true
0.007,message,201,34.990,backend-1,true
0.035,message,201,8.120,backend-3,true
0.032,message,201,11.460,backend-3,true
0.035,message,201,8.140,backend-3,true
0.034,message,201,9.000,backend-2,true
0.031,message,201,12.150,backend-1,true
0.013,message,201,30.410,backend-1,true
0.001,message,201,42.120,backend-1,true
0.020,message,201,23.250,backend-3,true
0.038,message,201,5.300,backend-1,true
0.006,message,201,37.210,backend-1,true
0.038,message,201,5.620,backend-1,true
0.038,message,201,5.040,backend-1,true
0.039,message,201,5.000,backend-1,true
0.038,message,201,5.070,backend-1,true
0.031,message,201,12.760,backend-1,true
0.038,message,201,5.490,backend-1,true
0.031,message,201,12.850,backend-1,true
0.038,message,201,5.750,backend-1,true
0.038,message,201,5.550,backend-1,true
0.006,message,201,37.890,backend-1,true
0.039,message,201,5.190,backend-1,true
0.039,message,201,5.220,backend-1,true
0.031,message,201,12.860,backend-1,true
0.038,message,201,5.740,backend-1,true
0.036,message,201,7.690,backend-2,true
0.038,message,201,5.910,backend-1,true
0.006,message,201,37.930,backend-1,true
0.037,message,201,7.600,backend-2,true
0.036,message,201,8.650,backend-2,true
0.037,message,201,7.610,backend-2,true
0.039,message,201,5.380,backend-1,true
0.036,message,201,8.750,backend-2,true
0.036,message,201,8.750,backend-2,true
0.039,message,201,5.560,backend-1,true
0.039,message,201,5.540,backend-1,true
0.031,message,201,13.550,backend-1,true
0.039,message,201,5.320,backend-1,true
0.038,message,201,6.610,backend-1,true
0.039,message,201,6.040,backend-1,true
0.039,message,201,5.400,backend-1,true
0.009,message,201,35.930,backend-1,true
0.007,message,201,37.990,backend-1,true
0.006,message,201,38.550,backend-1,true
0.038,message,201,6.640,backend-1,true
0.036,message,201,9.010,backend-2,true
0.032,message,201,13.150,backend-1,true
0.031,message,201,13.730,backend-1,true
0.032,message,201,13.100,backend-1,true
0.037,message,201,8.120,backend-2,true
0.037,message,201,7.630,backend-2,true
0.036,message,201,8.600,backend-2,true
0.035,message,201,10.350,backend-1,true
0.038,message,201,6.960,backend-1,true
0.031,message,201,14.130,backend-1,true
0.031,message,201,13.600,backend-1,true
0.032,message,201,13.340,backend-1,true
0.039,message,201,6.220,backend-1,true
0.037,message,201,8.130,backend-2,true
0.032,message,201,13.210,backend-1,true
0.036,message,201,8.700,backend-2,true
0.031,message,201,13.540,backend-1,true
0.031,message,201,14.600,backend-2,true
0.037,message,201,8.340,backend-2,true
0.031,message,201,14.600,backend-2,true
0.037,message,201,8.310,backend-2,true
0.031,message,201,14.410,backend-3,true
0.039,message,201,6.990,backend-2,true
0.039,message,201,6.780,backend-3,true
0.036,message,201,9.430,backend-2,true
0.031,message,201,14.480,backend-3,true
0.038,message,201,7.270,backend-3,true
0.038,message,201,7.530,backend-2,true
0.027,message,201,18.800,backend-2,true
0.040,message,201,5.440,backend-3,true
0.031,message,201,15.050,backend-2,true
0.031,message,201,14.960,backend-2,true
0.036,message,201,9.370,backend-2,true
0.038,message,201,7.390,backend-3,true
0.037,message,201,8.630,backend-2,true
0.038,message,201,7.320,backend-3,true
0.037,message,201,8.710,backend-2,true
0.038,message,201,7.880,backend-2,true
0.038,message,201,7.460,backend-3,true
0.039,message,201,7.060,backend-3,true
0.040,message,201,5.570,backend-3,true
0.040,message,201,5.470,backend-3,true
0.031,message,201,14.810,backend-3,true
0.036,message,201,9.550,backend-2,true
0.038,message,201,8.090,backend-2,true
0.039,message,201,6.850,backend-3,true
0.039,message,201,6.900,backend-3,true
0.039,message,201,7.370,backend-3,true
0.039,message,201,6.670,backend-3,true
0.039,message,201,6.760,backend-3,true
0.039,message,201,7.050,backend-3,true
0.039,message,201,6.820,backend-3,true
0.038,message,201,8.000,backend-3,true
0.039,message,201,7.210,backend-3,true
0.039,message,201,7.290,backend-3,true
0.040,message,201,6.570,backend-3,true
0.039,message,201,7.440,backend-3,true
0.039,message,201,7.450,backend-3,true
0.038,message,201,8.200,backend-3,true
0.040,message,201,6.700,backend-3,true
0.039,message,201,7.040,backend-3,true
0.039,message,201,7.490,backend-3,true
0.031,message,201,15.580,backend-2,true
0.039,message,201,7.880,backend-3,true
0.039,message,201,7.710,backend-3,true
0.039,message,201,7.280,backend-3,true
0.038,message,201,8.100,backend-2,true
0.040,message,201,6.250,backend-3,true
0.040,message,201,6.840,backend-3,true
0.039,message,201,7.850,backend-3,true
0.039,message,201,7.210,backend-3,true
0.031,message,201,15.610,backend-2,true
0.031,message,201,15.790,backend-3,true
0.031,message,201,15.780,backend-3,true
0.039,message,201,7.390,backend-3,true
0.036,message,201,10.710,backend-3,true
0.046,message,201,2.090,backend-3,true
0.046,message,201,2.590,backend-3,true
0.046,message,201,2.690,backend-3,true
0.046,message,201,1.920,backend-3,true
0.045,message,201,2.750,backend-3,true
0.046,message,201,1.970,backend-3,true
0.045,message,201,2.770,backend-3,true
0.041,message,201,7.860,backend-3,true
0.040,message,201,8.330,backend-3,true
0.046,message,201,3.000,backend-3,true
0.043,message,201,5.440,backend-1,true
0.043,message,201,5.500,backend-1,true
0.040,message,201,8.430,backend-3,true
0.040,message,201,8.530,backend-3,true
0.040,message,201,8.370,backend-3,true
0.043,message,201,5.490,backend-1,true
0.046,message,201,3.000,backend-3,true
0.040,message,201,8.270,backend-3,true
0.039,message,201,9.310,backend-3,true
0.041,message,201,8.100,backend-3,true
0.040,message,201,8.380,backend-3,true
0.043,message,201,5.770,backend-1,true
0.040,message,201,8.380,backend-3,true
0.046,message,201,2.560,backend-3,true
0.046,message,201,3.110,backend-3,true
0.046,message,201,3.290,backend-3,true
0.037,message,201,11.440,backend-1,true
0.040,message,201,8.590,backend-3,true
0.046,message,201,2.880,backend-3,true
0.045,message,201,3.430,backend-3,true
0.042,message,201,7.210,backend-3,true
0.041,message,201,8.150,backend-3,true
0.044,message,201,5.460,backend-1,true
0.041,message,201,8.080,backend-3,true
0.041,message,201,8.270,backend-3,true
0.041,message,201,8.490,backend-3,true
0.041,message,201,8.430,backend-3,true
0.041,message,201,8.030,backend-3,true
0.043,message,201,5.750,backend-1,true
0.041,message,201,7.580,backend-3,true
0.041,message,201,8.400,backend-3,true
0.044,message,201,5.460,backend-1,true
0.042,message,201,7.560,backend-3,true
0.042,message,201,7.480,backend-3,true
0.039,message,201,9.700,backend-3,true
0.038,message,201,11.520,backend-2,true
0.043,message,201,5.650,backend-1,true
0.045,message,201,5.270,backend-1,true
0.048,feed,200,2.040,backend-3,true
0.040,message,201,9.890,backend-2,true
0.041,message,201,9.140,backend-3,true
0.040,message,201,10.080,backend-2,true
0.040,message,201,9.990,backend-2,true
0.045,message,201,5.670,backend-1,true
0.040,message,201,10.230,backend-2,true
0.045,message,201,5.850,backend-1,true
0.045,message,201,5.800,backend-1,true
0.040,message,201,11.260,backend-2,true
0.040,message,201,10.510,backend-2,true
0.048,feed,200,2.720,backend-3,true
0.045,message,201,6.500,backend-1,true
0.045,message,201,6.260,backend-1,true
0.040,message,201,11.070,backend-2,true
0.040,message,201,10.820,backend-2,true
0.041,message,201,10.000,backend-3,true
0.040,message,201,11.080,backend-2,true
0.041,message,201,9.970,backend-3,true
0.041,message,201,10.680,backend-3,true
0.044,message,201,7.800,backend-1,true
0.044,message,201,7.950,backend-1,true
0.040,message,201,11.800,backend-2,true
0.040,message,201,12.250,backend-2,true
0.045,message,201,7.000,backend-1,true
0.045,message,201,7.020,backend-1,true
0.044,message,201,8.000,backend-1,true
0.044,message,201,7.550,backend-1,true
0.041,message,201,11.020,backend-3,true
0.042,message,201,10.790,backend-3,true
0.048,message,201,4.320,backend-3,true
0.040,message,201,12.590,backend-3,true
0.036,message,201,16.660,backend-3,true
0.042,message,201,10.840,backend-3,true
0.042,message,201,10.880,backend-3,true
0.048,message,201,4.480,backend-3,true
0.048,message,201,4.450,backend-3,true
0.048,message,201,4.480,backend-3,true
0.048,message,201,4.460,backend-3,true
0.041,message,201,11.620,backend-3,true
0.041,message,201,12.030,backend-2,true
0.044,message,201,8.310,backend-1,true
0.045,message,201,8.010,backend-1,true
0.045,message,201,8.240,backend-1,true
0.042,message,201,11.180,backend-3,true
0.041,message,201,11.620,backend-2,true
0.042,message,201,11.300,backend-2,true
0.041,message,201,12.000,backend-2,true
0.042,message,201,11.090,backend-3,true
0.040,message,201,13.060,backend-2,true
0.040,message,201,13.280,backend-2,true
0.036,message,201,17.220,backend-3,true
0.036,message,201,16.520,backend-3,true
0.049,message,201,4.310,backend-3,true
0.049,message,201,4.140,backend-3,true
0.044,message,201,8.930,backend-1,true
0.042,message,201,11.090,backend-3,true
0.040,message,201,13.260,backend-2,true
0.041,message,201,11.550,backend-3,true
0.044,message,201,9.520,backend-1,true
0.040,message,201,13.290,backend-2,true
0.036,message,201,17.320,backend-3,true
0.035,message,201,17.940,backend-3,true
0.042,message,201,11.300,backend-3,true
0.040,message,201,13.140,backend-2,true
0.044,message,201,8.670,backend-1,true
0.036,message,201,17.080,backend-3,true
0.044,message,201,9.110,backend-1,true
0.044,message,201,9.210,backend-1,true
0.036,message,201,17.130,backend-3,true
0.036,message,201,17.220,backend-3,true
0.036,message,201,17.560,backend-3,true
0.035,message,201,18.120,backend-3,true
0.036,message,201,17.680,backend-3,true
0.040,message,201,12.860,backend-2,true
0.045,message,201,8.420,backend-1,true
0.045,message,201,8.390,backend-1,true
0.041,message,201,12.520,backend-2,true
0.039,message,201,13.930,backend-2,true
0.041,message,201,12.720,backend-2,true
0.045,message,201,8.670,backend-1,true
0.045,message,201,8.580,backend-1,true
0.041,message,201,12.630,backend-2,true
0.041,message,201,12.880,backend-2,true
0.044,message,201,9.510,backend-1,true
0.041,message,201,12.700,backend-2,true
0.040,message,201,13.450,backend-2,true
0.040,message,201,13.530,backend-2,true
0.045,message,201,8.620,backend-1,true
0.040,message,201,13.540,backend-2,true
0.045,message,201,8.740,backend-1,true
0.046,message,201,7.300,backend-2,true
0.041,message,201,12.160,backend-3,true
0.044,message,201,9.790,backend-1,true
0.045,message,201,9.000,backend-1,true
0.044,message,201,9.860,backend-1,true
0.039,message,201,14.800,backend-2,true
0.041,message,201,13.380,backend-2,true
0.045,message,201,9.300,backend-1,true
0.045,message,201,9.080,backend-1,true
0.041,message,201,12.720,backend-2,true
0.045,message,201,9.160,backend-1,true
0.045,message,201,9.290,backend-1,true
0.041,message,201,13.500,backend-2,true
0.045,message,201,9.160,backend-1,true
0.045,message,201,9.480,backend-1,true
0.041,message,201,13.520,backend-2,true
0.046,message,201,8.160,backend-1,true
0.040,message,201,13.710,backend-2,true
0.046,message,201,7.760,backend-3,true
0.036,message,201,18.530,backend-3,true
0.045,message,201,9.430,backend-1,true
0.041,message,201,13.490,backend-2,true
0.045,message,201,9.600,backend-1,true
0.036,message,201,18.590,backend-3,true
0.041,message,201,13.130,backend-3,true
0.036,message,201,18.490,backend-3,true
0.046,message,201,7.780,backend-3,true
0.036,message,201,18.450,backend-3,true
0.045,message,201,9.630,backend-1,true
0.046,message,201,8.650,backend-1,true
0.041,message,201,13.510,backend-3,true
0.045,message,201,9.480,backend-1,true
0.045,message,201,9.620,backend-1,true
0.045,message,201,9.640,backend-1,true
0.046,message,201,7.850,backend-3,true
0.046,message,201,8.620,backend-1,true
0.052,feed,200,2.450,backend-1,true
0.036,message,201,18.020,backend-3,true
0.041,message,201,13.330,backend-2,true
0.041,message,201,13.400,backend-2,true
0.045,message,201,9.580,backend-1,true
0.041,message,201,13.220,backend-2,true
0.046,message,201,7.940,backend-3,true
0.041,message,201,13.210,backend-2,true
0.047,message,201,7.890,backend-3,true
0.045,message,201,9.560,backend-1,true
0.045,message,201,9.540,backend-1,true
0.036,message,201,18.300,backend-3,true
0.041,message,201,13.660,backend-2,true
0.041,message,201,13.350,backend-2,true
0.041,message,201,13.570,backend-2,true
0.044,message,201,10.390,backend-1,true
0.040,message,201,14.920,backend-2,true
0.044,message,201,10.580,backend-1,true
0.046,message,201,8.530,backend-2,true
0.041,message,201,13.390,backend-3,true
0.044,message,201,10.990,backend-1,true
0.046,message,201,8.930,backend-2,true
0.041,message,201,13.460,backend-3,true
0.049,message,201,5.560,backend-3,true
0.041,message,201,13.270,backend-3,true
0.049,message,201,5.580,backend-3,true
0.051,message,201,3.430,backend-1,true
