t_s,route,status,latency_ms,backend,ok
0.010,message,201,32.810,backend-3,true
0.033,message,201,10.170,backend-1,true
0.005,message,201,38.490,backend-3,true
0.033,message,201,10.210,backend-2,true
0.009,message,201,33.950,backend-1,true
0.029,message,201,14.160,backend-2,true
0.009,message,201,34.060,backend-3,true
0.025,message,201,17.850,backend-1,true
0.010,message,201,33.420,backend-1,true
0.009,message,201,34.070,backend-3,true
0.020,message,201,22.840,backend-2,true
0.025,message,201,18.130,backend-2,true
0.005,message,201,38.610,backend-3,true
0.010,message,201,32.900,backend-1,true
0.029,message,201,13.870,backend-2,true
0.032,message,201,11.560,backend-3,true
0.033,message,201,11.010,backend-2,true
0.034,message,201,10.410,backend-3,true
0.033,message,201,11.060,backend-2,true
0.010,message,201,33.810,backend-3,true
0.034,message,201,9.980,backend-1,true
0.035,message,201,9.410,backend-2,true
0.033,message,201,11.840,backend-2,true
0.033,message,201,11.960,backend-3,true
0.033,message,201,11.420,backend-3,true
0.034,message,201,11.030,backend-3,true
0.033,message,201,11.650,backend-1,true
0.035,message,201,10.030,backend-1,true
0.034,message,201,11.150,backend-3,true
0.034,message,201,11.140,backend-1,true
0.033,message,201,11.280,backend-3,true
0.034,message,201,10.720,backend-2,true
0.033,message,201,11.400,backend-1,true
0.035,message,201,10.160,backend-1,true
0.033,message,201,11.770,backend-3,true
0.033,message,201,11.550,backend-3,true
0.033,message,201,11.800,backend-3,true
0.034,message,201,11.110,backend-2,true
0.035,message,201,10.130,backend-1,true
0.033,message,201,12.000,backend-1,true
0.033,message,201,11.600,backend-3,true
0.033,message,201,12.020,backend-3,true
0.010,message,201,34.940,backend-3,true
0.033,message,201,12.230,backend-2,true
0.039,message,201,6.340,backend-3,true
0.035,message,201,10.550,backend-2,true
0.037,message,201,8.100,backend-1,true
0.033,message,201,12.010,backend-2,true
0.034,message,201,11.680,backend-2,true
0.035,message,201,10.580,backend-2,true
0.034,message,201,11.760,backend-3,true
0.033,message,201,12.760,backend-2,true
0.037,message,201,8.360,backend-2,true
0.034,message,201,11.120,backend-1,true
0.033,message,201,12.010,backend-1,true
0.033,message,201,12.000,backend-3,true
0.033,message,201,12.310,backend-3,true
0.034,message,201,11.140,backend-1,true
0.034,message,201,11.810,backend-2,true
0.037,message,201,8.510,backend-2,true
0.033,message,201,12.330,backend-3,true
0.032,message,201,13.210,backend-1,true
0.033,message,201,12.790,backend-3,true
0.037,message,201,8.770,backend-2,true
0.034,message,201,11.330,backend-1,true
0.032,message,201,13.380,backend-1,true
0.033,message,201,12.940,backend-3,true
0.034,message,201,12.260,backend-1,true
0.035,message,201,11.250,backend-2,true
0.033,message,201,12.820,backend-3,true
0.034,message,201,11.550,backend-1,true
0.032,message,201,13.580,backend-1,true
0.033,message,201,12.650,backend-3,true
0.034,message,201,12.570,backend-3,true
0.033,message,201,12.900,backend-1,true
0.039,message,201,7.200,backend-2,true
0.035,message,201,11.670,backend-1,true
0.033,message,201,12.960,backend-1,true
0.033,message,201,13.230,backend-3,true
0.033,message,201,12.980,backend-3,true
0.035,message,201,11.070,backend-2,true
0.034,message,201,12.620,backend-1,true
0.034,message,201,12.830,backend-1,true
0.035,message,201,11.520,backend-1,true
0.034,message,201,12.740,backend-3,true
0.034,message,201,12.300,backend-3,true
0.034,message,201,12.470,backend-3,true
0.034,message,201,12.770,backend-3,true
0.034,message,201,12.090,backend-2,true
0.021,message,201,25.560,backend-3,true
0.034,message,201,12.320,backend-1,true
0.036,message,201,10.320,backend-1,true
0.025,message,201,21.370,backend-1,true
0.034,message,201,12.560,backend-3,true
0.033,message,201,13.880,backend-3,true
0.005,message,201,42.080,backend-3,true
0.034,message,201,12.450,backend-2,true
0.010,message,201,36.690,backend-3,true
0.036,message,201,10.720,backend-1,true
0.034,message,201,12.570,backend-3,true
0.010,message,201,36.560,backend-2,true
0.034,message,201,12.670,backend-3,true
0.034,message,201,12.640,backend-2,true
0.034,message,201,12.800,backend-3,true
0.035,message,201,12.270,backend-1,true
0.033,message,201,13.850,backend-2,true
0.034,message,201,12.730,backend-3,true
0.034,message,201,12.770,backend-3,true
0.034,message,201,12.840,backend-2,true
0.035,message,201,13.390,backend-3,true
0.035,message,201,12.810,backend-1,true
0.023,message,201,24.520,backend-1,true
0.034,message,201,13.530,backend-3,true
0.035,message,201,13.030,backend-3,true
0.037,message,201,10.930,backend-1,true
0.033,message,201,15.290,backend-2,true
0.034,message,201,13.700,backend-2,true
0.034,message,201,14.560,backend-2,true
0.035,message,201,13.430,backend-1,true
0.033,message,201,14.710,backend-1,true
0.033,message,201,15.140,backend-1,true
0.010,message,201,38.200,backend-1,true
0.033,message,201,14.920,backend-2,true
0.035,message,201,13.700,backend-2,true
0.034,message,201,14.650,backend-1,true
0.009,message,201,38.900,backend-3,true
0.034,message,201,14.660,backend-2,true
0.036,message,201,12.610,backend-3,true
0.034,message,201,14.720,backend-2,true
0.033,message,201,15.560,backend-1,true
0.035,message,201,13.170,backend-3,true
0.033,message,201,15.140,backend-1,true
0.039,message,201,9.340,backend-1,true
0.037,message,201,11.170,backend-1,true
0.033,message,201,15.340,backend-1,true
0.039,message,201,9.090,backend-3,true
0.035,message,201,13.290,backend-3,true
0.011,message,201,37.600,backend-3,true
0.033,message,201,15.300,backend-1,true
0.009,message,201,38.910,backend-1,true
0.034,message,201,14.790,backend-2,true
0.033,message,201,15.200,backend-2,true
0.033,message,201,15.750,backend-3,true
0.035,message,201,13.680,backend-2,true
0.033,message,201,15.510,backend-3,true
0.010,message,201,38.420,backend-3,true
0.033,message,201,15.560,backend-3,true
0.037,message,201,11.780,backend-1,true
0.033,message,201,15.740,backend-3,true
0.034,message,201,14.560,backend-1,true
0.033,message,201,15.780,backend-3,true
0.033,message,201,15.790,backend-3,true
0.033,message,201,15.670,backend-2,true
0.033,message,201,15.780,backend-3,true
0.003,message,201,45.570,backend-3,true
0.023,message,201,25.120,backend-2,true
0.024,message,201,24.110,backend-2,true
0.033,message,201,15.770,backend-2,true
0.005,message,201,44.000,backend-3,true
0.037,message,201,11.540,backend-1,true
0.033,message,201,15.900,backend-1,true
0.029,message,201,19.280,backend-2,true
0.023,message,201,25.280,backend-3,true
0.036,message,201,12.860,backend-3,true
0.037,message,201,11.500,backend-2,true
0.033,message,201,16.020,backend-3,true
0.011,message,201,37.830,backend-3,true
0.004,message,201,44.150,backend-3,true
0.003,message,201,45.650,backend-3,true
0.023,message,201,25.280,backend-3,true
0.033,message,201,15.250,backend-2,true
0.035,message,201,13.310,backend-2,true
0.033,message,201,15.920,backend-1,true
0.034,message,201,15.140,backend-2,true
0.033,message,201,16.060,backend-2,true
0.011,message,201,37.870,backend-1,true
0.036,message,201,13.120,backend-2,true
0.022,message,201,26.900,backend-1,true
0.026,message,201,23.070,backend-1,true
0.033,message,201,15.360,backend-3,true
0.039,message,201,9.930,backend-3,true
0.034,message,201,14.520,backend-2,true
0.033,message,201,16.230,backend-3,true
0.025,message,201,24.030,backend-1,true
0.036,message,201,12.500,backend-2,true
0.010,message,201,38.390,backend-2,true
0.029,message,201,20.100,backend-1,true
0.033,message,201,15.660,backend-2,true
0.033,message,201,15.520,backend-3,true
0.037,message,201,12.040,backend-2,true
0.010,message,201,39.040,backend-1,true
0.033,message,201,15.410,backend-1,true
0.037,message,201,11.640,backend-2,true
0.035,message,201,13.560,backend-3,true
0.011,message,201,38.260,backend-1,true
0.033,message,201,16.240,backend-2,true
0.039,message,201,9.920,backend-1,true
0.033,message,201,16.090,backend-1,true
0.029,message,201,19.580,backend-1,true
0.035,message,201,13.950,backend-1,true
0.033,message,201,15.740,backend-2,true
0.035,message,201,13.760,backend-1,true
0.033,message,201,16.370,backend-3,true
0.033,message,201,17.370,backend-3,true
0.033,message,201,17.720,backend-2,true
0.032,message,201,18.360,backend-2,true
0.034,message,201,17.290,backend-2,true
0.035,message,201,16.780,backend-3,true
0.037,message,201,14.760,backend-2,true
0.037,message,201,14.460,backend-2,true
0.037,message,201,14.410,backend-2,true
0.045,message,201,6.980,backend-3,true
0.035,message,201,16.810,backend-3,true
0.045,message,201,7.040,backend-3,true
0.035,message,201,17.030,backend-2,true
0.037,message,201,14.540,backend-2,true
0.037,message,201,14.680,backend-2,true
0.039,message,201,13.000,backend-3,true
0.044,message,201,7.290,backend-3,true
0.035,message,201,16.830,backend-2,true
0.037,message,201,14.770,backend-2,true
0.044,message,201,7.430,backend-3,true
0.039,message,201,12.850,backend-2,true
0.035,message,201,16.680,backend-2,true
0.035,message,201,17.110,backend-2,true
0.039,message,201,12.960,backend-2,true
0.039,message,201,13.170,backend-3,true
0.035,message,201,16.510,backend-2,true
0.035,message,201,16.820,backend-2,true
0.035,message,201,17.410,backend-3,true
0.036,message,201,16.180,backend-3,true
0.037,message,201,15.150,backend-3,true
0.044,message,201,7.800,backend-3,true
0.045,message,201,6.590,backend-3,true
0.037,message,201,15.100,backend-1,true
0.044,message,201,8.030,backend-3,true
0.046,message,201,5.970,backend-3,true
0.045,message,201,7.320,backend-3,true
0.037,message,201,15.530,backend-1,true
0.040,message,201,12.060,backend-3,true
0.045,message,201,7.400,backend-3,true
0.036,message,201,16.330,backend-1,true
0.035,message,201,16.850,backend-2,true
0.049,message,201,3.380,backend-2,true
0.045,message,201,7.470,backend-3,true
0.039,message,201,13.410,backend-1,true
0.035,message,201,17.090,backend-1,true
0.046,message,201,6.210,backend-3,true
0.045,message,201,6.970,backend-3,true
0.036,message,201,16.900,backend-1,true
0.043,message,201,9.510,backend-1,true
0.037,message,201,15.440,backend-3,true
0.045,message,201,7.550,backend-3,true
0.044,message,201,8.280,backend-3,true
0.045,message,201,7.680,backend-3,true
0.047,message,201,5.510,backend-3,true
0.045,message,201,7.540,backend-3,true
0.046,message,201,6.960,backend-3,true
0.039,message,201,14.010,backend-3,true
0.046,message,201,6.210,backend-3,true
0.040,message,201,12.630,backend-3,true
0.046,message,201,7.070,backend-3,true
0.040,message,201,12.720,backend-3,true
0.035,message,201,17.520,backend-3,true
0.039,message,201,14.000,backend-2,true
0.045,message,201,7.850,backend-1,true
0.046,message,201,6.420,backend-3,true
0.044,message,201,8.580,backend-3,true
0.046,message,201,7.330,backend-3,true
0.045,message,201,8.270,backend-2,true
0.039,message,201,14.350,backend-1,true
0.039,message,201,14.390,backend-3,true
0.047,message,201,6.470,backend-3,true
0.044,message,201,8.970,backend-1,true
0.046,message,201,6.830,backend-3,true
0.047,message,201,6.560,backend-3,true
0.045,message,201,8.270,backend-3,true
0.048,message,201,4.900,backend-2,true
0.036,message,201,16.800,backend-1,true
0.046,message,201,7.680,backend-3,true
0.046,message,201,6.810,backend-2,true
0.046,message,201,7.330,backend-3,true
0.046,message,201,7.120,backend-3,true
0.046,message,201,6.920,backend-2,true
0.045,message,201,8.300,backend-1,true
0.045,message,201,8.850,backend-1,true
0.048,message,201,5.100,backend-2,true
0.039,message,201,14.310,backend-2,true
0.045,message,201,8.320,backend-2,true
0.045,message,201,8.270,backend-3,true
0.047,message,201,6.730,backend-2,true
0.045,message,201,9.030,backend-1,true
0.045,message,201,8.590,backend-3,true
0.046,message,201,7.610,backend-3,true
0.045,message,201,8.330,backend-2,true
0.045,message,201,8.920,backend-3,true
0.044,message,201,9.500,backend-1,true
0.040,message,201,13.500,backend-3,true
0.047,message,201,7.180,backend-2,true
0.039,message,201,14.830,backend-1,true
0.045,message,201,10.030,backend-2,true
0.043,message,201,12.390,backend-2,true
0.036,message,201,19.010,backend-2,true
0.037,message,201,18.290,backend-2,true
0.039,message,201,16.020,backend-2,true
0.046,message,201,9.000,backend-2,true
0.039,message,201,16.280,backend-2,true
0.046,message,201,9.290,backend-2,true
0.045,message,201,10.110,backend-2,true
0.046,message,201,9.270,backend-2,true
0.046,message,201,9.980,backend-2,true
0.036,message,201,19.750,backend-2,true
0.047,message,201,8.780,backend-2,true
0.036,message,201,19.410,backend-2,true
0.039,message,201,17.000,backend-2,true
0.035,message,201,20.690,backend-2,true
0.039,message,201,16.700,backend-2,true
0.046,message,201,10.250,backend-2,true
0.035,message,201,20.820,backend-2,true
0.046,message,201,10.580,backend-2,true
0.039,message,201,17.390,backend-2,true
0.048,message,201,8.260,backend-2,true
0.047,message,201,9.020,backend-2,true
0.048,message,201,8.400,backend-2,true
0.036,message,201,19.890,backend-2,true
0.043,message,201,13.220,backend-2,true
0.039,message,201,17.470,backend-2,true
0.049,message,201,7.650,backend-2,true
0.049,message,201,8.090,backend-2,true
0.045,message,201,11.180,backend-2,true
0.043,message,201,13.540,backend-2,true
0.046,message,201,10.610,backend-2,true
0.043,message,201,13.710,backend-2,true
0.045,message,201,11.380,backend-2,true
0.045,message,201,12.070,backend-2,true
0.043,message,201,13.740,backend-2,true
0.046,message,201,10.630,backend-2,true
0.047,message,201,10.280,backend-2,true
0.043,message,201,14.000,backend-2,true
0.052,message,201,5.250,backend-3,true
0.051,message,201,6.300,backend-3,true
0.052,message,201,5.330,backend-3,true
0.046,message,201,11.280,backend-1,true
0.046,message,201,11.100,backend-1,true
0.051,message,201,6.430,backend-3,true
0.037,message,201,20.680,backend-3,true
0.052,message,201,5.370,backend-3,true
0.045,message,201,12.020,backend-1,true
0.052,message,201,5.470,backend-3,true
0.039,message,201,18.250,backend-3,true
0.047,message,201,10.280,backend-1,true
0.036,message,201,21.390,backend-3,true
0.045,message,201,12.040,backend-3,true
0.045,message,201,12.160,backend-1,true
0.049,message,201,8.840,backend-3,true
0.049,message,201,8.530,backend-3,true
0.040,message,201,17.340,backend-1,true
0.051,message,201,6.660,backend-3,true
0.049,message,201,8.930,backend-3,true
0.052,message,201,5.530,backend-3,true
0.052,message,201,5.600,backend-3,true
0.051,message,201,6.770,backend-3,true
0.049,message,201,8.830,backend-3,true
0.049,message,201,8.840,backend-3,true
0.047,message,201,11.070,backend-1,true
0.052,feed,200,5.610,backend-2,true
0.052,message,201,5.680,backend-3,true
0.052,message,201,5.660,backend-3,true
0.052,message,201,7.580,backend-3,true
0.049,message,201,11.030,backend-3,true
0.046,message,201,13.660,backend-1,true
0.046,message,201,14.520,backend-1,true
0.049,message,201,11.840,backend-3,true
0.049,message,201,12.060,backend-3,true
0.049,message,201,11.690,backend-3,true
0.045,message,201,15.450,backend-1,true
0.047,message,201,13.700,backend-1,true
0.031,message,201,30.140,backend-1,true
0.053,message,201,7.770,backend-2,true
0.036,message,201,24.870,backend-1,true
0.039,message,201,21.800,backend-3,true
0.052,message,201,9.250,backend-2,true
0.048,message,201,12.510,backend-3,true
0.039,message,201,22.170,backend-2,true
0.048,message,201,12.770,backend-2,true
0.049,message,201,12.420,backend-3,true
0.045,message,201,15.770,backend-1,true
0.046,message,201,14.830,backend-3,true
0.049,message,201,12.340,backend-2,true
0.049,message,201,12.770,backend-2,true
0.046,message,201,15.240,backend-1,true
0.052,message,201,9.510,backend-2,true
0.054,message,201,7.720,backend-2,true
0.054,message,201,7.870,backend-2,true
0.052,message,201,9.770,backend-3,true
0.049,message,201,12.700,backend-2,true
0.046,message,201,15.080,backend-3,true
0.052,message,201,9.690,backend-3,true
0.052,message,201,9.760,backend-3,true
0.045,message,201,16.810,backend-1,true
0.046,message,201,15.720,backend-1,true
0.049,message,201,12.620,backend-3,true
0.052,message,201,9.950,backend-2,true
0.043,message,201,18.860,backend-1,true
0.043,message,201,19.000,backend-1,true
0.043,message,201,18.990,backend-2,true
0.048,message,201,13.980,backend-1,true
0.048,message,201,14.070,backend-2,true
0.043,message,201,19.080,backend-1,true
0.043,message,201,18.960,backend-1,true
0.043,message,201,19.190,backend-2,true
0.054,message,201,8.510,backend-3,true
0.047,message,201,14.940,backend-1,true
