t_s,route,status,latency_ms,backend,ok
0.004,message,201,36.500,backend-1,true
0.002,message,201,39.200,backend-1,true
0.001,message,201,40.220,backend-1,true
0.001,message,201,40.360,backend-3,true
0.001,message,201,39.540,backend-1,true
0.002,message,201,39.220,backend-1,true
0.001,message,201,40.290,backend-1,true
0.003,message,201,37.740,backend-1,true
0.001,message,201,39.740,backend-2,true
0.000,message,201,40.810,backend-3,true
0.001,message,201,40.530,backend-1,true
0.001,message,201,39.630,backend-1,true
0.000,message,201,40.740,backend-3,true
0.002,message,201,39.580,backend-1,true
0.001,message,201,39.700,backend-2,true
0.003,message,201,37.860,backend-2,true
0.003,message,201,37.970,backend-3,true
0.003,message,201,38.070,backend-3,true
0.001,message,201,40.270,backend-3,true
0.001,message,201,40.040,backend-1,true
0.001,message,201,40.540,backend-2,true
0.003,message,201,37.990,backend-3,true
0.001,message,201,40.710,backend-1,true
0.001,message,201,39.990,backend-1,true
0.003,message,201,38.030,backend-1,true
0.002,message,201,39.520,backend-3,true
0.004,message,201,37.690,backend-3,true
0.003,message,201,37.910,backend-3,true
0.001,message,201,40.450,backend-2,true
0.001,message,201,39.870,backend-2,true
0.003,message,201,38.240,backend-3,true
0.001,message,201,40.340,backend-3,true
0.002,message,201,39.850,backend-3,true
0.002,message,201,39.700,backend-3,true
0.001,message,201,40.850,backend-1,true
0.002,message,201,39.750,backend-3,true
0.003,message,201,38.290,backend-3,true
0.003,message,201,38.230,backend-1,true
0.001,message,201,40.240,backend-1,true
0.000,message,201,41.210,backend-2,true
0.000,message,201,41.160,backend-1,true
0.003,message,201,38.460,backend-2,true
0.002,message,201,39.850,backend-3,true
0.006,message,201,35.140,backend-1,true
0.002,message,201,39.970,backend-1,true
0.002,message,201,40.190,backend-2,true
0.008,message,201,33.790,backend-1,true
0.003,message,201,38.600,backend-3,true
0.007,message,201,34.900,backend-1,true
0.001,message,201,40.820,backend-1,true
0.001,message,201,41.070,backend-2,true
0.006,message,201,36.400,backend-3,true
0.005,message,201,38.070,backend-3,true
0.004,message,201,39.380,backend-3,true
0.004,message,201,39.260,backend-3,true
0.007,message,201,36.170,backend-3,true
0.004,message,201,40.460,backend-3,true
0.007,message,201,37.520,backend-3,true
0.002,message,201,42.660,backend-2,true
0.001,message,201,42.900,backend-2,true
0.006,message,201,38.650,backend-2,true
0.006,message,201,38.060,backend-2,true
0.007,message,201,37.120,backend-2,true
0.004,message,201,40.620,backend-2,true
0.005,message,201,39.650,backend-2,true
0.007,message,201,37.710,backend-2,true
0.006,message,201,38.030,backend-2,true
0.003,message,201,41.330,backend-2,true
0.007,message,201,37.660,backend-2,true
0.004,message,201,40.070,backend-2,true
0.004,message,201,40.370,backend-2,true
0.003,message,201,41.160,backend-2,true
0.002,message,201,42.230,backend-2,true
0.002,message,201,43.030,backend-3,true
0.004,message,201,41.060,backend-2,true
0.004,message,201,41.110,backend-2,true
0.002,message,201,42.900,backend-3,true
0.007,message,201,37.730,backend-3,true
0.001,message,201,44.050,backend-3,true
0.008,message,201,36.670,backend-2,true
0.001,message,201,43.940,backend-2,true
0.007,message,201,38.270,backend-2,true
0.004,message,201,40.390,backend-2,true
0.001,message,201,43.450,backend-2,true
0.001,message,201,44.300,backend-2,true
0.001,message,201,43.740,backend-2,true
0.001,message,201,43.870,backend-2,true
0.001,message,201,43.920,backend-2,true
0.007,message,201,38.090,backend-2,true
0.004,message,201,40.510,backend-2,true
0.005,message,201,40.100,backend-2,true
0.006,message,201,39.370,backend-2,true
0.005,message,201,40.370,backend-2,true
0.006,message,201,38.660,backend-2,true
0.004,message,201,40.920,backend-2,true
0.004,message,201,40.800,backend-2,true
0.004,message,201,41.500,backend-2,true
0.002,message,201,43.520,backend-2,true
0.005,message,201,40.490,backend-2,true
0.007,message,201,38.540,backend-2,true
0.001,message,201,44.030,backend-2,true
0.004,message,201,41.640,backend-2,true
0.001,message,201,44.210,backend-2,true
0.005,message,201,45.450,backend-1,true
0.005,message,201,45.390,backend-1,true
0.002,message,201,48.130,backend-3,true
0.004,message,201,46.460,backend-1,true
0.001,message,201,49.480,backend-1,true
0.008,message,201,42.420,backend-3,true
0.004,message,201,46.650,backend-1,true
0.006,message,201,43.980,backend-1,true
0.008,message,201,42.740,backend-3,true
0.005,message,201,44.930,backend-3,true
0.006,message,201,44.010,backend-1,true
0.005,message,201,45.730,backend-3,true
0.001,message,201,49.850,backend-3,true
0.006,message,201,44.370,backend-3,true
0.001,message,201,49.670,backend-3,true
0.007,message,201,43.540,backend-1,true
0.004,message,201,47.030,backend-3,true
0.002,message,201,49.120,backend-1,true
0.008,message,201,42.850,backend-1,true
0.007,message,201,44.260,backend-3,true
0.003,message,201,47.600,backend-1,true
0.008,message,201,42.890,backend-1,true
0.007,message,201,44.200,backend-1,true
0.004,message,201,47.160,backend-1,true
0.007,message,201,44.170,backend-3,true
0.005,message,201,46.380,backend-1,true
0.003,message,201,47.550,backend-1,true
0.004,message,201,46.910,backend-1,true
0.005,message,201,46.530,backend-1,true
0.008,message,201,43.550,backend-3,true
0.000,message,201,51.020,backend-1,true
0.008,message,201,43.150,backend-3,true
0.003,message,201,48.840,backend-1,true
0.007,message,201,44.530,backend-1,true
0.001,message,201,50.190,backend-1,true
0.008,message,201,43.020,backend-3,true
0.003,message,201,48.060,backend-1,true
0.004,message,201,47.810,backend-3,true
0.032,message,201,19.620,backend-3,true
0.008,message,201,43.060,backend-3,true
0.008,message,201,43.620,backend-3,true
0.034,message,201,17.420,backend-3,true
0.006,message,201,45.090,backend-1,true
0.008,message,201,43.320,backend-1,true
0.001,message,201,50.690,backend-1,true
0.005,message,201,46.890,backend-3,true
0.004,message,201,47.230,backend-3,true
0.007,message,201,45.000,backend-3,true
0.008,message,201,43.430,backend-1,true
0.001,message,201,51.080,backend-3,true
0.008,message,201,43.570,backend-3,true
0.007,message,201,45.200,backend-2,true
0.008,message,201,44.210,backend-3,true
0.032,message,201,19.980,backend-3,true
0.042,message,201,10.470,backend-3,true
0.005,message,201,46.880,backend-2,true
0.036,message,201,16.440,backend-2,true
0.008,message,201,44.450,backend-3,true
0.007,message,201,45.560,backend-2,true
0.036,message,201,16.630,backend-2,true
0.006,message,201,46.500,backend-3,true
0.000,message,201,51.710,backend-2,true
0.006,message,201,46.580,backend-3,true
0.036,message,201,16.640,backend-2,true
0.008,message,201,44.500,backend-3,true
0.036,message,201,16.520,backend-2,true
0.004,message,201,47.960,backend-3,true
0.041,message,201,11.310,backend-3,true
0.001,message,201,51.360,backend-2,true
0.043,message,201,9.370,backend-3,true
0.041,message,201,11.050,backend-3,true
0.008,message,201,44.720,backend-3,true
0.041,message,201,11.150,backend-3,true
0.040,message,201,12.550,backend-3,true
0.036,message,201,16.720,backend-2,true
0.005,message,201,47.660,backend-2,true
0.041,message,201,11.120,backend-3,true
0.040,message,201,12.670,backend-3,true
0.008,message,201,44.320,backend-3,true
0.035,message,201,17.390,backend-2,true
0.041,message,201,11.390,backend-3,true
0.042,message,201,10.930,backend-3,true
0.040,message,201,12.420,backend-3,true
0.041,message,201,11.110,backend-3,true
0.041,message,201,11.250,backend-3,true
0.041,message,201,11.320,backend-3,true
0.041,message,201,11.300,backend-3,true
0.041,message,201,11.370,backend-3,true
0.040,message,201,12.570,backend-3,true
0.004,message,201,48.430,backend-1,true
0.041,message,201,11.500,backend-3,true
0.008,message,201,44.300,backend-3,true
0.006,message,201,46.230,backend-1,true
0.032,message,201,21.120,backend-3,true
0.008,message,201,44.530,backend-3,true
0.006,message,201,46.290,backend-3,true
0.005,message,201,48.030,backend-3,true
0.001,message,201,51.810,backend-3,true
0.036,message,201,16.910,backend-3,true
0.008,message,201,45.140,backend-3,true
0.008,message,201,44.420,backend-3,true
0.008,message,201,45.090,backend-3,true
0.007,message,201,45.900,backend-3,true
0.008,message,201,45.310,backend-3,true
0.007,message,201,46.050,backend-3,true
0.007,message,201,45.760,backend-3,true
0.001,message,201,51.860,backend-3,true
0.007,message,201,46.280,backend-1,true
0.001,message,201,52.390,backend-1,true
0.005,message,201,48.570,backend-3,true
0.032,message,201,21.420,backend-3,true
0.005,message,201,48.370,backend-3,true
0.005,message,201,48.360,backend-3,true
0.000,message,201,52.990,backend-3,true
0.032,message,201,21.700,backend-3,true
0.007,message,201,46.670,backend-1,true
0.004,message,201,49.540,backend-3,true
0.001,message,201,52.330,backend-3,true
0.002,message,201,51.690,backend-1,true
0.003,message,201,50.070,backend-1,true
0.003,message,201,50.180,backend-3,true
0.008,message,201,45.520,backend-3,true
0.004,message,201,49.120,backend-1,true
0.007,message,201,46.080,backend-3,true
0.001,message,201,52.470,backend-3,true
0.005,message,201,48.590,backend-3,true
0.005,message,201,49.670,backend-1,true
0.039,message,201,15.160,backend-1,true
0.039,message,201,15.110,backend-1,true
0.039,message,201,15.290,backend-1,true
0.039,message,201,15.800,backend-1,true
0.039,message,201,15.830,backend-1,true
0.039,message,201,15.380,backend-1,true
0.039,message,201,15.480,backend-1,true
0.039,message,201,15.570,backend-1,true
0.039,message,201,15.930,backend-1,true
0.039,message,201,15.390,backend-1,true
0.039,message,201,15.480,backend-1,true
0.039,message,201,15.400,backend-1,true
0.039,message,201,16.250,backend-1,true
0.039,message,201,15.700,backend-1,true
0.036,message,201,19.000,backend-1,true
0.038,message,201,16.540,backend-1,true
0.039,message,201,16.350,backend-1,true
0.041,message,201,14.310,backend-3,true
0.040,message,201,15.040,backend-3,true
0.043,message,201,12.550,backend-3,true
0.043,message,201,12.480,backend-3,true
0.042,message,201,13.750,backend-3,true
0.044,message,201,11.200,backend-3,true
0.004,message,201,52.030,backend-3,true
0.033,message,201,25.670,backend-3,true
0.004,message,201,55.160,backend-3,true
0.040,message,201,19.940,backend-1,true
0.040,message,201,19.990,backend-1,true
0.040,message,201,19.530,backend-1,true
0.039,message,201,20.100,backend-1,true
0.040,message,201,19.850,backend-1,true
0.040,message,201,20.110,backend-1,true
0.039,message,201,20.210,backend-1,true
0.040,message,201,19.730,backend-1,true
0.040,message,201,20.110,backend-1,true
0.040,message,201,19.490,backend-1,true
0.040,message,201,19.840,backend-1,true
0.006,message,201,53.350,backend-3,true
0.040,message,201,19.700,backend-1,true
0.040,message,201,19.460,backend-1,true
0.039,message,201,20.240,backend-1,true
0.039,message,201,20.390,backend-1,true
0.040,message,201,19.580,backend-1,true
0.040,message,201,20.020,backend-1,true
0.042,message,201,18.110,backend-1,true
0.039,message,201,20.360,backend-1,true
0.039,message,201,20.370,backend-1,true
0.041,message,201,19.820,backend-1,true
0.041,message,201,19.800,backend-1,true
0.042,message,201,19.560,backend-1,true
0.041,message,201,19.800,backend-1,true
0.040,message,201,20.980,backend-1,true
0.041,message,201,19.790,backend-1,true
0.042,message,201,19.710,backend-1,true
0.042,message,201,19.730,backend-1,true
0.041,message,201,20.300,backend-1,true
0.041,message,201,19.800,backend-1,true
0.041,message,201,19.910,backend-1,true
0.039,message,201,22.720,backend-2,true
0.039,message,201,22.760,backend-2,true
0.039,message,201,22.810,backend-2,true
0.039,message,201,23.110,backend-2,true
0.039,message,201,22.880,backend-2,true
0.041,message,201,20.860,backend-1,true
0.045,message,201,18.520,backend-3,true
0.039,message,201,24.050,backend-2,true
0.045,message,201,18.990,backend-3,true
0.051,message,201,13.060,backend-3,true
0.051,message,201,13.150,backend-3,true
0.050,message,201,13.690,backend-3,true
0.039,message,201,24.760,backend-2,true
0.051,message,201,13.450,backend-3,true
0.039,message,201,24.700,backend-2,true
0.040,message,201,24.650,backend-2,true
0.050,message,201,14.060,backend-3,true
0.040,message,201,24.690,backend-2,true
0.040,message,201,24.760,backend-2,true
0.050,message,201,14.460,backend-3,true
0.040,message,201,25.130,backend-2,true
0.050,message,201,14.730,backend-3,true
0.040,message,201,25.250,backend-2,true
0.043,message,201,21.830,backend-1,true
0.039,message,201,25.800,backend-2,true
0.045,message,201,20.050,backend-3,true
0.045,message,201,20.630,backend-3,true
0.039,message,201,26.650,backend-2,true
0.045,message,201,20.960,backend-1,true
0.050,message,201,15.820,backend-3,true
0.050,message,201,15.950,backend-3,true
0.041,message,201,28.180,backend-2,true
0.041,message,201,28.190,backend-2,true
0.041,message,201,28.590,backend-2,true
0.052,message,201,18.020,backend-1,true
0.052,message,201,17.990,backend-1,true
0.041,message,201,28.750,backend-1,true
0.039,message,201,30.630,backend-2,true
0.044,message,201,25.630,backend-3,true
0.051,message,201,18.600,backend-1,true
0.041,message,201,29.110,backend-1,true
0.053,message,201,16.760,backend-1,true
0.052,message,201,18.250,backend-1,true
0.038,message,201,31.600,backend-2,true
0.041,message,201,29.170,backend-2,true
0.050,message,201,20.020,backend-3,true
0.045,message,201,25.240,backend-2,true
0.039,message,201,31.570,backend-2,true
0.041,message,201,28.890,backend-1,true
0.044,message,201,25.740,backend-2,true
0.052,message,201,17.820,backend-3,true
0.052,message,201,18.130,backend-3,true
0.045,message,201,25.180,backend-2,true
0.052,message,201,18.630,backend-1,true
0.045,message,201,25.290,backend-2,true
0.052,message,201,17.730,backend-3,true
0.052,message,201,18.060,backend-3,true
0.051,message,201,18.790,backend-1,true
0.045,message,201,25.350,backend-2,true
0.045,message,201,25.150,backend-2,true
0.038,message,201,31.790,backend-2,true
0.044,message,201,26.050,backend-2,true
0.041,message,201,29.200,backend-1,true
0.041,message,201,29.160,backend-1,true
0.044,message,201,26.040,backend-2,true
0.040,message,201,30.800,backend-2,true
0.044,message,201,26.040,backend-2,true
0.041,message,201,29.170,backend-1,true
0.052,message,201,18.130,backend-3,true
0.038,message,201,31.980,backend-2,true
0.050,message,201,20.190,backend-3,true
0.041,message,201,29.790,backend-1,true
0.052,message,201,18.160,backend-3,true
0.045,message,201,25.450,backend-2,true
0.045,message,201,25.820,backend-1,true
0.040,message,201,30.540,backend-2,true
0.045,message,201,25.170,backend-2,true
0.039,message,201,31.490,backend-2,true
0.045,message,201,25.710,backend-2,true
0.041,message,201,29.670,backend-1,true
0.052,message,201,18.150,backend-3,true
0.044,message,201,26.140,backend-2,true
0.039,message,201,31.540,backend-2,true
0.053,message,201,17.440,backend-3,true
0.045,message,201,25.340,backend-2,true
0.039,message,201,31.270,backend-2,true
0.052,message,201,18.450,backend-3,true
0.045,message,201,26.080,backend-2,true
0.045,message,201,25.920,backend-3,true
0.051,message,201,19.970,backend-3,true
0.045,message,201,25.700,backend-3,true
0.052,message,201,18.280,backend-3,true
0.041,message,201,29.830,backend-1,true
0.045,message,201,25.460,backend-2,true
0.045,message,201,25.960,backend-2,true
0.045,message,201,26.080,backend-1,true
0.041,message,201,29.820,backend-2,true
0.041,message,201,29.890,backend-2,true
0.045,message,201,25.920,backend-3,true
0.053,message,201,18.370,backend-3,true
0.051,message,201,19.430,backend-3,true
0.051,message,201,19.440,backend-3,true
0.053,message,201,18.420,backend-3,true
0.051,message,201,19.530,backend-3,true
0.051,message,201,20.300,backend-1,true
0.052,message,201,18.700,backend-3,true
0.051,message,201,20.300,backend-3,true
0.052,message,201,19.550,backend-3,true
0.052,message,201,19.370,backend-3,true
0.052,message,201,19.570,backend-3,true
0.051,message,201,20.340,backend-1,true
0.052,message,201,19.640,backend-3,true
0.051,message,201,20.170,backend-1,true
0.051,message,201,19.880,backend-3,true
0.051,message,201,20.520,backend-1,true
0.052,message,201,19.540,backend-3,true
0.051,message,201,20.170,backend-3,true
0.042,message,201,29.620,backend-2,true
0.041,message,201,30.590,backend-2,true
0.045,message,201,26.910,backend-2,true
0.043,message,201,28.600,backend-2,true
0.051,message,201,20.120,backend-3,true
0.041,message,201,30.070,backend-2,true
0.045,message,201,26.320,backend-2,true
0.041,message,201,30.350,backend-2,true
0.051,message,201,20.210,backend-3,true
0.045,message,201,26.840,backend-2,true
0.042,message,201,29.780,backend-2,true
0.042,message,201,29.900,backend-2,true
0.044,message,201,27.150,backend-2,true
0.042,message,201,29.870,backend-2,true
0.051,message,201,20.680,backend-3,true
0.051,message,201,20.320,backend-3,true
0.045,message,201,26.420,backend-2,true
0.050,message,201,21.390,backend-1,true
0.053,message,201,18.450,backend-3,true
0.051,message,201,20.810,backend-3,true
0.045,message,201,26.500,backend-2,true
0.053,message,201,18.500,backend-3,true
0.053,message,201,18.540,backend-3,true
0.051,message,201,20.870,backend-3,true
0.050,message,201,21.490,backend-1,true
0.044,message,201,27.290,backend-2,true
0.051,message,201,20.970,backend-3,true
0.042,message,201,29.940,backend-1,true
0.051,message,201,20.870,backend-3,true
0.051,message,201,20.850,backend-3,true
0.051,message,201,20.680,backend-3,true
0.041,message,201,30.970,backend-2,true
0.041,message,201,31.080,backend-2,true
0.041,message,201,31.130,backend-2,true
0.041,message,201,31.170,backend-2,true
0.041,message,201,31.220,backend-2,true
0.041,message,201,31.350,backend-2,true
0.041,message,201,31.080,backend-2,true
0.041,message,201,31.130,backend-2,true
0.041,message,201,31.190,backend-2,true
0.044,message,201,27.980,backend-1,true
0.042,message,201,30.510,backend-1,true
0.040,message,201,32.360,backend-2,true
0.040,message,201,32.080,backend-2,true
0.042,message,201,30.450,backend-1,true
0.041,message,201,31.480,backend-1,true
0.044,message,201,27.880,backend-1,true
0.040,message,201,32.210,backend-2,true
0.041,message,201,31.140,backend-2,true
0.041,message,201,31.120,backend-2,true
0.045,message,201,27.270,backend-1,true
0.045,message,201,27.450,backend-1,true
0.045,message,201,27.380,backend-1,true
0.041,message,201,31.300,backend-2,true
0.051,message,201,21.470,backend-1,true
0.052,message,201,20.850,backend-1,true
0.051,message,201,21.110,backend-3,true
0.052,message,201,20.430,backend-3,true
0.052,message,201,19.970,backend-3,true
0.052,message,201,20.010,backend-3,true
0.052,message,201,20.390,backend-3,true
0.052,message,201,20.370,backend-3,true
0.052,message,201,20.050,backend-3,true
0.053,message,201,19.990,backend-3,true
0.052,message,201,20.450,backend-3,true
0.052,message,201,20.120,backend-3,true
0.052,message,201,20.120,backend-3,true
0.052,message,201,20.190,backend-3,true
0.052,message,201,20.380,backend-3,true
0.052,message,201,20.140,backend-3,true
0.052,message,201,20.420,backend-3,true
0.052,message,201,20.320,backend-3,true
0.052,message,201,20.490,backend-3,true
0.052,message,201,20.180,backend-3,true
0.052,message,201,20.360,backend-3,true
0.050,message,201,22.390,backend-1,true
0.052,message,201,20.850,backend-3,true
0.053,message,201,21.620,backend-3,true
0.053,message,201,21.680,backend-3,true
0.053,message,201,21.790,backend-3,true
0.053,message,201,21.770,backend-3,true
0.045,message,201,29.670,backend-2,true
0.052,message,201,22.090,backend-3,true
0.045,message,201,29.350,backend-2,true
0.055,message,201,19.150,backend-3,true
0.056,message,201,19.050,backend-3,true
0.055,message,201,19.590,backend-3,true
0.053,message,201,21.370,backend-3,true
0.053,message,201,21.370,backend-3,true
0.053,message,201,21.730,backend-3,true
0.055,message,201,19.670,backend-3,true
0.053,message,201,22.440,backend-3,true
0.053,message,201,21.850,backend-3,true
0.053,message,201,22.610,backend-3,true
0.053,message,201,21.900,backend-3,true
0.053,message,201,22.340,backend-3,true
0.053,message,201,21.850,backend-3,true
0.053,message,201,22.490,backend-3,true
0.053,message,201,22.280,backend-3,true
0.060,message,201,15.610,backend-3,true
0.060,message,201,15.530,backend-3,true
0.053,message,201,22.520,backend-3,true
0.054,message,201,21.110,backend-3,true
0.053,message,201,22.840,backend-3,true
0.053,message,201,22.820,backend-3,true
0.055,message,201,20.970,backend-3,true
0.055,message,201,20.660,backend-3,true
0.061,message,201,14.650,backend-3,true
0.061,message,201,14.670,backend-3,true
0.055,message,201,21.090,backend-3,true
0.055,message,201,21.150,backend-3,true
0.053,message,201,24.440,backend-3,true
0.060,message,201,18.190,backend-3,true
0.045,message,201,33.170,backend-2,true
0.062,message,201,15.860,backend-2,true
0.060,message,201,18.210,backend-3,true
0.060,message,201,18.220,backend-3,true
0.064,message,201,14.090,backend-2,true
0.053,message,201,25.040,backend-3,true
0.054,message,201,23.660,backend-3,true
0.065,message,201,13.390,backend-2,true
0.061,message,201,16.970,backend-1,true
0.061,message,201,17.030,backend-1,true
0.061,message,201,16.900,backend-1,true
0.060,message,201,18.510,backend-1,true
0.060,message,201,18.470,backend-1,true
0.060,message,201,18.570,backend-1,true
0.060,message,201,18.520,backend-1,true
0.060,message,201,18.640,backend-1,true
0.060,message,201,18.670,backend-1,true
0.060,message,201,18.670,backend-1,true
0.055,message,201,23.580,backend-3,true
0.060,message,201,18.630,backend-1,true
0.061,message,201,17.220,backend-1,true
0.060,message,201,18.700,backend-3,true
0.054,message,201,24.030,backend-3,true
0.053,message,201,25.020,backend-3,true
0.053,message,201,25.100,backend-3,true
0.052,message,201,26.840,backend-2,true
0.053,message,201,25.370,backend-3,true
0.053,message,201,25.490,backend-3,true
0.055,message,201,23.390,backend-3,true
0.064,message,201,14.170,backend-1,true
0.053,message,201,25.930,backend-3,true
0.053,message,201,25.400,backend-3,true
0.064,message,201,14.110,backend-1,true
0.064,message,201,14.510,backend-1,true
0.064,message,201,14.170,backend-1,true
0.064,message,201,14.550,backend-1,true
0.054,message,201,24.210,backend-3,true
0.062,message,201,16.480,backend-1,true
0.053,message,201,25.940,backend-3,true
0.061,message,201,17.360,backend-1,true
0.062,message,201,16.540,backend-1,true
0.064,message,201,14.420,backend-1,true
0.053,message,201,26.990,backend-3,true
0.065,message,201,14.860,backend-1,true
0.065,message,201,15.030,backend-1,true
0.062,message,201,17.610,backend-1,true
0.064,message,201,16.020,backend-1,true
0.064,message,201,16.120,backend-1,true
0.063,message,201,16.250,backend-1,true
0.063,message,201,16.370,backend-1,true
0.065,message,201,14.890,backend-1,true
0.062,message,201,17.640,backend-1,true
0.053,message,201,27.690,backend-3,true
0.060,message,201,20.630,backend-3,true
0.060,message,201,20.690,backend-3,true
0.060,message,201,20.690,backend-3,true
0.060,message,201,20.670,backend-3,true
0.070,message,201,10.490,backend-2,true
0.066,message,201,14.590,backend-2,true
0.062,message,201,18.590,backend-2,true
0.070,message,201,10.550,backend-2,true
0.065,message,201,15.860,backend-2,true
0.061,message,201,19.550,backend-3,true
0.070,message,201,10.570,backend-2,true
0.065,message,201,15.970,backend-2,true
0.070,message,201,10.560,backend-2,true
0.070,message,201,10.560,backend-2,true
0.070,message,201,10.610,backend-2,true
0.070,message,201,10.610,backend-2,true
0.070,message,201,10.900,backend-2,true
0.053,message,201,27.630,backend-3,true
0.070,message,201,10.920,backend-2,true
0.054,message,201,26.660,backend-3,true
0.070,message,201,11.150,backend-2,true
0.070,message,201,11.060,backend-2,true
0.061,message,201,19.930,backend-3,true
0.053,message,201,28.490,backend-3,true
0.070,message,201,10.950,backend-2,true
0.070,message,201,11.120,backend-2,true
0.070,message,201,11.140,backend-2,true
0.052,message,201,29.290,backend-2,true
0.055,message,201,26.650,backend-3,true
0.070,message,201,11.100,backend-2,true
0.071,message,201,10.430,backend-2,true
0.071,message,201,9.860,backend-2,true
0.061,message,201,20.010,backend-3,true
0.075,message,201,6.620,backend-2,true
0.071,message,201,10.450,backend-2,true
0.075,message,201,6.110,backend-3,true
0.071,message,201,10.090,backend-2,true
0.064,message,201,17.540,backend-2,true
0.075,message,201,6.210,backend-3,true
0.066,message,201,15.770,backend-2,true
0.070,message,201,11.260,backend-2,true
0.054,message,201,26.870,backend-3,true
0.071,message,201,10.240,backend-3,true
0.061,message,201,20.200,backend-3,true
0.045,message,201,36.320,backend-2,true
0.052,message,201,29.250,backend-3,true
0.070,message,201,11.290,backend-2,true
0.044,message,201,36.910,backend-2,true
0.056,message,201,25.800,backend-1,true
0.059,message,201,22.740,backend-1,true
0.054,message,201,27.130,backend-1,true
0.055,message,201,26.180,backend-1,true
0.072,message,201,9.200,backend-3,true
0.059,message,201,22.770,backend-1,true
0.071,message,201,10.530,backend-3,true
0.045,message,201,37.030,backend-2,true
0.053,message,201,28.270,backend-3,true
0.053,message,201,28.750,backend-3,true
0.060,message,201,21.970,backend-3,true
0.060,message,201,22.070,backend-3,true
0.054,message,201,27.260,backend-1,true
0.053,message,201,29.170,backend-3,true
0.053,message,201,28.400,backend-1,true
0.055,message,201,27.170,backend-1,true
0.054,message,201,27.320,backend-3,true
