t_s,route,status,latency_ms,backend,ok
0.014,message,201,20.110,backend-2,true
0.006,message,201,27.370,backend-2,true
0.007,message,201,26.660,backend-2,true
0.007,message,201,26.390,backend-2,true
0.003,message,201,31.090,backend-2,true
0.002,message,201,31.480,backend-3,true
0.006,message,201,28.340,backend-2,true
0.013,message,201,21.880,backend-1,true
0.009,message,201,25.530,backend-2,true
0.001,message,201,33.640,backend-1,true
0.007,message,201,28.420,backend-1,true
0.008,message,201,27.570,backend-1,true
0.013,message,201,22.430,backend-1,true
0.014,message,201,21.680,backend-1,true
0.008,message,201,27.810,backend-1,true
0.002,message,201,33.520,backend-2,true
0.007,message,201,28.840,backend-2,true
0.014,message,201,21.510,backend-1,true
0.002,message,201,33.560,backend-1,true
0.007,message,201,28.390,backend-1,true
0.002,message,201,33.260,backend-2,true
0.001,message,201,34.970,backend-1,true
0.007,message,201,28.220,backend-1,true
0.003,message,201,32.820,backend-2,true
0.001,message,201,34.690,backend-2,true
0.006,message,201,29.790,backend-2,true
0.004,message,201,32.140,backend-2,true
0.001,message,201,35.220,backend-2,true
0.003,message,201,33.490,backend-2,true
0.013,message,201,22.910,backend-2,true
0.007,message,201,28.920,backend-2,true
0.001,message,201,34.790,backend-2,true
0.000,message,201,36.110,backend-3,true
0.001,message,201,35.030,backend-1,true
0.014,message,201,22.010,backend-1,true
0.003,message,201,34.010,backend-2,true
0.015,message,201,21.680,backend-1,true
0.014,message,201,22.230,backend-2,true
0.001,message,201,35.260,backend-3,true
0.026,message,201,11.070,backend-1,true
0.032,message,201,4.970,backend-1,true
0.017,message,201,20.220,backend-1,true
0.001,message,201,35.820,backend-1,true
0.033,message,201,3.690,backend-1,true
0.007,message,201,30.110,backend-2,true
0.003,message,201,34.070,backend-2,true
0.025,message,201,12.150,backend-1,true
0.013,message,201,23.810,backend-1,true
0.026,message,201,11.270,backend-1,true
0.032,message,201,4.810,backend-1,true
0.006,message,201,30.850,backend-1,true
0.005,message,201,32.130,backend-2,true
0.014,message,201,23.420,backend-1,true
0.004,message,201,32.840,backend-2,true
0.013,message,201,23.580,backend-2,true
0.017,message,201,20.060,backend-1,true
0.007,message,201,30.310,backend-2,true
0.001,message,201,36.320,backend-2,true
0.007,message,201,29.850,backend-1,true
0.003,message,201,34.120,backend-2,true
0.023,message,201,13.820,backend-1,true
0.032,message,201,5.400,backend-1,true
0.007,message,201,30.080,backend-1,true
0.025,message,201,12.280,backend-1,true
0.014,message,201,23.210,backend-1,true
0.007,message,201,30.570,backend-1,true
0.003,message,201,34.500,backend-1,true
0.002,message,201,34.880,backend-1,true
0.007,message,201,30.420,backend-2,true
0.017,message,201,20.370,backend-1,true
0.007,message,201,30.310,backend-1,true
0.002,message,201,35.660,backend-1,true
0.002,message,201,35.140,backend-2,true
0.014,message,201,23.770,backend-2,true
0.024,message,201,16.520,backend-2,true
0.034,message,201,6.870,backend-1,true
0.033,message,201,7.730,backend-2,true
0.033,message,201,8.060,backend-2,true
0.033,message,201,8.150,backend-2,true
0.034,message,201,7.300,backend-1,true
0.007,message,201,33.930,backend-2,true
0.029,message,201,11.740,backend-2,true
0.018,message,201,23.210,backend-2,true
0.034,message,201,7.370,backend-1,true
0.007,message,201,33.540,backend-2,true
0.017,message,201,24.290,backend-1,true
0.034,message,201,7.370,backend-1,true
0.000,message,201,40.530,backend-2,true
0.008,message,201,33.370,backend-2,true
0.023,message,201,18.080,backend-1,true
0.018,message,201,23.130,backend-2,true
0.034,message,201,7.400,backend-2,true
0.017,message,201,24.420,backend-2,true
0.033,message,201,7.780,backend-1,true
0.033,message,201,7.870,backend-1,true
0.034,message,201,7.220,backend-1,true
0.007,message,201,34.270,backend-2,true
0.035,message,201,6.200,backend-1,true
0.034,message,201,7.370,backend-1,true
0.008,message,201,33.380,backend-2,true
0.011,message,201,29.910,backend-1,true
0.033,message,201,7.840,backend-1,true
0.033,message,201,7.810,backend-1,true
0.032,message,201,8.810,backend-2,true
0.003,message,201,38.070,backend-2,true
0.034,message,201,7.650,backend-1,true
0.036,message,201,5.560,backend-1,true
0.016,message,201,25.090,backend-2,true
0.001,message,201,39.910,backend-1,true
0.031,message,201,9.780,backend-2,true
0.028,message,201,12.840,backend-2,true
0.001,message,201,40.060,backend-3,true
0.025,message,201,16.430,backend-2,true
0.036,message,201,5.670,backend-1,true
0.004,message,201,36.880,backend-3,true
0.033,message,201,8.280,backend-2,true
0.001,message,201,39.970,backend-3,true
0.024,message,201,17.130,backend-2,true
0.009,message,201,32.770,backend-2,true
0.004,message,201,37.780,backend-1,true
0.033,message,201,8.460,backend-2,true
0.001,message,201,40.240,backend-3,true
0.003,message,201,38.600,backend-1,true
0.014,message,201,27.840,backend-1,true
0.001,message,201,40.820,backend-3,true
0.001,message,201,40.180,backend-2,true
0.014,message,201,27.700,backend-1,true
0.002,message,201,39.300,backend-3,true
0.035,message,201,6.170,backend-1,true
0.005,message,201,36.880,backend-2,true
0.035,message,201,6.110,backend-1,true
0.034,message,201,7.910,backend-1,true
0.006,message,201,35.460,backend-2,true
0.000,message,201,41.290,backend-3,true
0.002,message,201,39.330,backend-2,true
0.023,message,201,18.810,backend-2,true
0.014,message,201,27.640,backend-3,true
0.017,message,201,24.490,backend-2,true
0.006,message,201,35.260,backend-3,true
0.014,message,201,28.000,backend-3,true
0.014,message,201,27.840,backend-3,true
0.029,message,201,12.950,backend-1,true
0.009,message,201,32.340,backend-3,true
0.012,message,201,29.280,backend-1,true
0.001,message,201,40.940,backend-3,true
0.017,message,201,24.780,backend-2,true
0.007,message,201,34.910,backend-3,true
0.023,message,201,18.530,backend-3,true
0.002,message,201,39.700,backend-2,true
0.003,message,201,38.700,backend-3,true
0.001,message,201,41.110,backend-2,true
0.002,message,201,39.580,backend-3,true
0.001,message,201,40.740,backend-3,true
0.002,message,201,39.980,backend-2,true
0.005,message,201,37.010,backend-3,true
0.005,message,201,36.840,backend-3,true
0.006,message,201,35.620,backend-3,true
0.000,message,201,41.620,backend-1,true
0.001,message,201,41.040,backend-3,true
0.034,message,201,10.010,backend-1,true
0.003,message,201,40.620,backend-1,true
0.017,message,201,27.090,backend-1,true
0.035,message,201,8.260,backend-1,true
0.003,message,201,40.900,backend-2,true
0.014,message,201,29.970,backend-2,true
0.034,message,201,10.170,backend-1,true
0.033,message,201,10.450,backend-1,true
0.035,message,201,8.470,backend-1,true
0.001,message,201,42.720,backend-2,true
0.035,message,201,8.540,backend-1,true
0.033,message,201,10.780,backend-2,true
0.033,message,201,10.610,backend-1,true
0.028,message,201,15.850,backend-1,true
0.035,message,201,9.210,backend-1,true
0.013,message,201,31.480,backend-1,true
0.033,message,201,11.010,backend-1,true
0.036,message,201,8.280,backend-1,true
0.025,message,201,19.670,backend-1,true
0.035,message,201,8.900,backend-1,true
0.009,message,201,35.440,backend-2,true
0.033,message,201,10.920,backend-2,true
0.033,message,201,10.970,backend-1,true
0.034,message,201,10.840,backend-1,true
0.036,message,201,8.870,backend-2,true
0.033,message,201,10.980,backend-2,true
0.033,message,201,11.160,backend-2,true
0.034,message,201,10.790,backend-2,true
0.034,message,201,10.940,backend-1,true
0.033,message,201,11.120,backend-2,true
0.033,message,201,11.250,backend-1,true
0.033,message,201,11.130,backend-1,true
0.036,message,201,8.930,backend-1,true
0.007,message,201,37.610,backend-1,true
0.033,message,201,11.160,backend-2,true
0.003,message,201,41.460,backend-2,true
0.017,message,201,27.420,backend-2,true
0.023,message,201,21.720,backend-1,true
0.034,message,201,10.910,backend-1,true
0.033,message,201,12.850,backend-2,true
0.003,message,201,43.250,backend-3,true
0.037,message,201,9.110,backend-3,true
0.032,message,201,14.130,backend-3,true
0.034,message,201,12.780,backend-3,true
0.001,message,201,45.570,backend-3,true
0.034,message,201,12.770,backend-3,true
0.003,message,201,43.460,backend-3,true
0.013,message,201,33.060,backend-2,true
0.014,message,201,33.460,backend-3,true
0.013,message,201,33.580,backend-3,true
0.034,message,201,13.340,backend-3,true
0.006,message,201,41.040,backend-3,true
0.032,message,201,15.740,backend-3,true
0.014,message,201,33.540,backend-3,true
0.016,message,201,31.190,backend-3,true
0.014,message,201,33.850,backend-3,true
0.037,message,201,10.870,backend-3,true
0.037,message,201,10.750,backend-3,true
0.002,message,201,45.650,backend-3,true
0.014,message,201,34.110,backend-3,true
0.006,message,201,42.020,backend-3,true
0.032,message,201,16.260,backend-1,true
0.035,message,201,13.030,backend-1,true
0.032,message,201,16.540,backend-1,true
0.002,message,201,46.940,backend-3,true
0.001,message,201,47.150,backend-1,true
0.035,message,201,13.360,backend-3,true
0.034,message,201,14.930,backend-1,true
0.033,message,201,15.480,backend-1,true
0.037,message,201,11.570,backend-1,true
0.037,message,201,11.960,backend-1,true
0.025,message,201,23.460,backend-1,true
0.003,message,201,45.880,backend-3,true
0.032,message,201,16.910,backend-1,true
0.007,message,201,42.290,backend-1,true
0.036,message,201,12.830,backend-1,true
0.037,message,201,11.590,backend-3,true
0.017,message,201,32.260,backend-3,true
0.007,message,201,43.480,backend-3,true
0.037,message,201,13.730,backend-3,true
0.018,message,201,33.330,backend-3,true
0.033,message,201,17.730,backend-1,true
0.041,message,201,10.340,backend-2,true
0.037,message,201,14.280,backend-2,true
0.037,message,201,14.080,backend-3,true
0.042,message,201,9.310,backend-2,true
0.033,message,201,17.970,backend-1,true
0.037,message,201,14.450,backend-2,true
0.008,message,201,43.300,backend-1,true
0.002,message,201,49.130,backend-3,true
0.048,message,201,3.580,backend-2,true
0.034,message,201,17.360,backend-1,true
0.016,message,201,34.920,backend-2,true
0.037,message,201,14.420,backend-3,true
0.001,message,201,50.270,backend-1,true
0.014,message,201,37.570,backend-3,true
0.001,message,201,49.710,backend-3,true
0.006,message,201,44.770,backend-2,true
0.033,message,201,18.020,backend-1,true
0.042,message,201,9.720,backend-3,true
0.001,message,201,50.150,backend-1,true
0.025,message,201,26.550,backend-3,true
0.046,message,201,4.930,backend-2,true
0.037,message,201,14.140,backend-2,true
0.037,message,201,14.560,backend-2,true
0.037,message,201,14.150,backend-3,true
0.041,message,201,9.870,backend-3,true
0.025,message,201,25.870,backend-1,true
0.037,message,201,14.090,backend-2,true
0.034,message,201,17.520,backend-1,true
0.037,message,201,14.120,backend-2,true
0.048,message,201,3.250,backend-3,true
0.017,message,201,34.210,backend-1,true
0.041,message,201,10.490,backend-2,true
0.024,message,201,27.080,backend-1,true
0.028,message,201,22.970,backend-1,true
0.037,message,201,14.300,backend-2,true
0.047,message,201,4.350,backend-3,true
0.023,message,201,28.320,backend-2,true
0.036,message,201,15.480,backend-1,true
0.007,message,201,44.790,backend-1,true
0.042,message,201,9.850,backend-3,true
0.037,message,201,14.340,backend-3,true
0.037,message,201,14.890,backend-2,true
0.037,message,201,14.950,backend-2,true
0.037,message,201,14.960,backend-2,true
0.016,message,201,35.890,backend-1,true
0.037,message,201,15.460,backend-3,true
0.018,message,201,34.960,backend-1,true
0.016,message,201,36.600,backend-3,true
0.007,message,201,46.190,backend-3,true
0.037,message,201,15.710,backend-2,true
0.008,message,201,44.600,backend-2,true
0.034,message,201,19.410,backend-1,true
0.016,message,201,36.780,backend-1,true
0.048,message,201,5.110,backend-3,true
0.036,message,201,17.540,backend-1,true
0.025,message,201,28.120,backend-3,true
0.013,message,201,40.140,backend-2,true
0.044,message,201,9.250,backend-2,true
0.041,message,201,12.060,backend-1,true
0.034,message,201,19.770,backend-1,true
0.044,message,201,8.840,backend-1,true
0.044,message,201,8.860,backend-1,true
0.036,message,201,16.950,backend-2,true
0.032,message,201,21.740,backend-1,true
0.041,message,201,12.510,backend-1,true
0.036,message,201,17.130,backend-2,true
0.044,message,201,9.100,backend-1,true
0.037,message,201,16.400,backend-2,true
0.037,message,201,16.620,backend-2,true
0.041,message,201,12.110,backend-2,true
0.002,message,201,51.170,backend-2,true
0.037,message,201,16.790,backend-2,true
0.041,message,201,12.330,backend-1,true
0.037,message,201,16.830,backend-3,true
0.024,message,201,30.240,backend-1,true
0.017,message,201,37.890,backend-2,true
0.041,message,201,13.180,backend-1,true
0.041,message,201,13.650,backend-2,true
0.041,message,201,13.000,backend-2,true
0.042,message,201,12.850,backend-1,true
0.042,message,201,12.840,backend-1,true
0.008,message,201,46.880,backend-2,true
0.044,message,201,10.110,backend-1,true
0.042,message,201,12.840,backend-1,true
0.037,message,201,17.670,backend-3,true
0.044,message,201,10.120,backend-1,true
0.041,message,201,13.160,backend-1,true
0.033,message,201,21.530,backend-2,true
0.042,message,201,12.760,backend-1,true
0.041,message,201,13.200,backend-1,true
0.049,message,201,5.710,backend-3,true
0.041,message,201,13.630,backend-2,true
0.042,message,201,13.000,backend-1,true
0.033,message,201,21.700,backend-2,true
0.041,message,201,13.240,backend-1,true
0.047,message,201,7.530,backend-1,true
0.048,message,201,6.540,backend-1,true
0.041,message,201,13.610,backend-2,true
0.047,message,201,7.410,backend-2,true
0.042,message,201,12.870,backend-1,true
0.033,message,201,21.650,backend-2,true
0.045,message,201,10.090,backend-1,true
0.047,message,201,7.300,backend-1,true
0.033,message,201,21.660,backend-2,true
0.044,message,201,10.620,backend-2,true
0.042,message,201,12.950,backend-1,true
0.015,message,201,40.090,backend-3,true
0.042,message,201,12.950,backend-1,true
0.002,message,201,52.880,backend-3,true
0.006,message,201,48.610,backend-3,true
0.033,message,201,21.640,backend-2,true
0.045,message,201,10.110,backend-2,true
0.041,message,201,13.420,backend-1,true
0.041,message,201,13.690,backend-3,true
0.041,message,201,13.560,backend-2,true
0.042,message,201,13.110,backend-3,true
0.042,message,201,13.220,backend-3,true
0.041,message,201,13.840,backend-2,true
0.033,message,201,22.240,backend-3,true
0.024,message,201,30.310,backend-2,true
0.044,message,201,10.900,backend-2,true
0.046,message,201,8.410,backend-2,true
0.044,message,201,11.150,backend-2,true
0.044,message,201,10.880,backend-2,true
0.016,message,201,38.490,backend-3,true
0.047,message,201,7.480,backend-3,true
0.044,message,201,11.140,backend-2,true
0.045,message,201,10.330,backend-2,true
0.041,message,201,13.970,backend-3,true
0.045,message,201,10.360,backend-2,true
0.016,message,201,38.920,backend-3,true
0.008,message,201,47.420,backend-3,true
0.041,message,201,14.060,backend-1,true
0.046,message,201,8.500,backend-2,true
0.041,message,201,13.930,backend-3,true
0.042,message,201,13.290,backend-1,true
0.041,message,201,13.850,backend-3,true
0.044,message,201,11.340,backend-2,true
0.041,message,201,14.050,backend-2,true
0.041,message,201,13.700,backend-1,true
0.045,message,201,10.420,backend-2,true
0.041,message,201,14.000,backend-2,true
0.048,message,201,6.550,backend-3,true
0.044,message,201,10.560,backend-1,true
0.049,message,201,6.390,backend-3,true
0.048,message,201,6.620,backend-3,true
0.041,message,201,13.560,backend-3,true
0.045,message,201,10.530,backend-2,true
0.037,message,201,18.210,backend-2,true
0.044,message,201,10.970,backend-2,true
0.041,message,201,14.080,backend-2,true
0.042,message,201,13.560,backend-2,true
0.042,message,201,13.590,backend-3,true
0.047,message,201,8.570,backend-1,true
0.025,message,201,30.320,backend-1,true
0.032,message,201,23.270,backend-1,true
0.044,message,201,10.750,backend-1,true
0.041,message,201,13.930,backend-1,true
0.037,message,201,18.440,backend-2,true
0.048,message,201,7.160,backend-1,true
0.044,message,201,10.900,backend-1,true
0.046,message,201,8.700,backend-1,true
0.046,message,201,8.740,backend-1,true
0.044,message,201,11.170,backend-2,true
0.044,message,201,11.160,backend-2,true
0.041,message,201,14.120,backend-3,true
0.046,message,201,8.860,backend-1,true
0.049,message,201,6.410,backend-3,true
0.046,message,201,8.900,backend-1,true
0.045,message,201,10.670,backend-2,true
0.041,message,201,14.100,backend-1,true
0.041,message,201,13.980,backend-1,true
0.048,message,201,7.150,backend-3,true
0.044,message,201,10.860,backend-2,true
0.041,message,201,14.160,backend-1,true
0.041,message,201,13.970,backend-2,true
0.023,message,201,32.160,backend-2,true
0.035,message,201,20.380,backend-3,true
0.041,message,201,14.560,backend-1,true
0.042,message,201,13.640,backend-1,true
0.042,message,201,13.730,backend-3,true
0.026,message,201,29.730,backend-1,true
0.013,message,201,41.960,backend-3,true
0.042,message,201,13.850,backend-3,true
0.017,message,201,38.420,backend-3,true
0.041,message,201,14.150,backend-1,true
0.002,message,201,53.130,backend-1,true
0.015,message,201,40.640,backend-3,true
0.041,message,201,14.300,backend-2,true
0.047,message,201,8.420,backend-3,true
0.041,message,201,14.040,backend-1,true
0.037,message,201,18.900,backend-3,true
0.041,message,201,14.270,backend-2,true
0.041,message,201,14.240,backend-1,true
0.044,message,201,11.150,backend-1,true
0.035,message,201,20.490,backend-3,true
0.049,message,201,6.640,backend-3,true
0.014,message,201,41.350,backend-3,true
0.014,message,201,41.700,backend-3,true
0.041,message,201,14.300,backend-2,true
0.042,message,201,13.950,backend-2,true
0.041,message,201,14.110,backend-2,true
0.041,message,201,14.300,backend-1,true
0.037,message,201,19.040,backend-3,true
0.051,message,201,4.280,backend-3,true
0.041,message,201,14.540,backend-3,true
0.037,message,201,18.990,backend-2,true
0.049,message,201,6.970,backend-2,true
0.044,message,201,11.630,backend-2,true
0.037,message,201,18.820,backend-3,true
0.013,message,201,43.040,backend-3,true
0.044,message,201,11.830,backend-2,true
0.014,message,201,41.580,backend-3,true
0.042,message,201,13.930,backend-2,true
0.037,message,201,18.880,backend-2,true
0.008,message,201,48.020,backend-3,true
0.002,message,201,53.460,backend-3,true
0.041,message,201,14.660,backend-3,true
0.036,message,201,19.270,backend-3,true
0.042,message,201,14.200,backend-3,true
0.041,message,201,14.630,backend-2,true
0.041,message,201,14.790,backend-2,true
0.049,message,201,6.900,backend-3,true
0.037,message,201,18.860,backend-3,true
0.049,message,201,7.300,backend-3,true
0.041,message,201,14.730,backend-3,true
0.041,message,201,14.780,backend-2,true
0.017,message,201,39.060,backend-3,true
0.051,message,201,4.690,backend-2,true
0.049,message,201,6.960,backend-2,true
0.044,message,201,12.160,backend-2,true
0.049,message,201,7.030,backend-3,true
0.042,message,201,14.380,backend-2,true
0.014,message,201,42.590,backend-3,true
0.044,message,201,12.270,backend-2,true
0.037,message,201,19.400,backend-2,true
0.037,message,201,19.450,backend-2,true
0.033,message,201,23.700,backend-1,true
0.041,message,201,15.270,backend-3,true
0.037,message,201,19.330,backend-3,true
0.042,message,201,14.710,backend-2,true
0.044,message,201,12.810,backend-2,true
0.033,message,201,23.400,backend-1,true
0.016,message,201,40.170,backend-1,true
0.047,message,201,10.150,backend-1,true
0.051,message,201,6.930,backend-3,true
0.051,message,201,7.150,backend-3,true
0.051,message,201,7.010,backend-3,true
0.051,message,201,7.190,backend-3,true
0.051,message,201,7.010,backend-3,true
0.053,message,201,5.020,backend-2,true
0.053,message,201,5.630,backend-3,true
0.051,message,201,7.400,backend-3,true
0.051,message,201,7.260,backend-3,true
0.041,message,201,17.140,backend-2,true
0.053,message,201,5.240,backend-3,true
0.051,message,201,7.310,backend-3,true
0.051,message,201,7.440,backend-3,true
0.044,message,201,14.280,backend-2,true
0.049,message,201,9.600,backend-2,true
0.051,message,201,7.510,backend-3,true
0.051,message,201,7.320,backend-3,true
0.051,message,201,7.470,backend-3,true
0.049,message,201,9.850,backend-3,true
0.041,message,201,17.200,backend-2,true
0.041,message,201,17.230,backend-2,true
0.049,message,201,10.120,backend-2,true
0.048,message,201,10.340,backend-3,true
0.051,message,201,7.740,backend-3,true
0.051,message,201,7.520,backend-3,true
0.041,message,201,17.290,backend-2,true
0.051,message,201,7.560,backend-3,true
0.051,message,201,7.730,backend-3,true
0.051,message,201,7.560,backend-3,true
0.041,message,201,17.440,backend-2,true
0.042,message,201,17.210,backend-2,true
0.041,message,201,17.390,backend-2,true
0.051,message,201,7.710,backend-3,true
0.041,message,201,17.460,backend-2,true
0.041,message,201,17.500,backend-2,true
0.051,message,201,8.060,backend-3,true
0.051,message,201,7.860,backend-3,true
0.049,message,201,10.280,backend-3,true
0.051,message,201,7.550,backend-3,true
0.044,message,201,14.440,backend-2,true
0.051,message,201,7.630,backend-3,true
0.048,message,201,10.570,backend-2,true
0.053,message,201,5.680,backend-2,true
0.044,message,201,14.610,backend-2,true
0.051,message,201,7.300,backend-3,true
0.052,message,201,6.510,backend-2,true
0.049,message,201,10.070,backend-2,true
0.052,message,201,6.890,backend-2,true
0.055,feed,200,4.560,backend-3,true
0.051,message,201,7.820,backend-3,true
0.051,message,201,7.770,backend-3,true
0.044,message,201,14.910,backend-2,true
0.044,message,201,15.110,backend-2,true
0.051,message,201,8.650,backend-3,true
0.044,message,201,15.170,backend-2,true
0.051,message,201,8.230,backend-3,true
0.044,message,201,15.170,backend-2,true
0.036,message,201,23.320,backend-1,true
0.051,message,201,8.430,backend-2,true
0.055,message,201,5.060,backend-1,true
0.051,message,201,8.490,backend-2,true
0.054,message,201,5.240,backend-3,true
0.053,message,201,6.580,backend-3,true
0.051,message,201,8.450,backend-3,true
0.054,message,201,5.290,backend-3,true
0.054,message,201,5.270,backend-2,true
0.051,message,201,8.380,backend-3,true
0.052,message,201,7.700,backend-1,true
0.042,message,201,18.110,backend-2,true
0.051,message,201,8.590,backend-2,true
0.052,message,201,7.790,backend-1,true
0.055,message,201,5.140,backend-1,true
0.052,message,201,7.510,backend-1,true
0.053,message,201,6.610,backend-2,true
0.051,message,201,8.670,backend-1,true
0.053,message,201,6.680,backend-1,true
0.053,message,201,7.090,backend-1,true
0.051,message,201,8.500,backend-2,true
0.053,message,201,6.770,backend-1,true
0.052,message,201,7.620,backend-1,true
0.051,message,201,8.600,backend-1,true
0.053,message,201,6.420,backend-1,true
0.053,message,201,6.530,backend-1,true
0.051,message,201,8.600,backend-1,true
0.055,message,201,5.410,backend-2,true
0.053,message,201,6.740,backend-1,true
0.053,message,201,7.000,backend-1,true
0.055,message,201,5.030,backend-2,true
0.053,message,201,7.160,backend-1,true
0.053,message,201,7.160,backend-1,true
0.054,message,201,6.440,backend-1,true
0.053,message,201,6.530,backend-1,true
0.055,message,201,5.430,backend-3,true
0.051,message,201,8.670,backend-3,true
0.055,message,201,4.610,backend-1,true
0.055,message,201,5.550,backend-2,true
0.053,message,201,6.700,backend-1,true
0.055,message,201,5.410,backend-1,true
0.055,message,201,5.150,backend-2,true
0.054,message,201,5.630,backend-3,true
0.054,message,201,5.640,backend-3,true
0.055,message,201,5.600,backend-2,true
0.056,message,201,4.350,backend-1,true
0.055,message,201,5.340,backend-2,true
0.054,message,201,5.650,backend-3,true
0.053,message,201,6.890,backend-3,true
0.055,message,201,5.380,backend-2,true
0.055,message,201,5.490,backend-1,true
0.054,message,201,5.740,backend-3,true
0.056,message,201,5.620,backend-3,true
0.055,message,201,5.970,backend-2,true
0.053,message,201,8.220,backend-2,true
0.056,message,201,5.900,backend-2,true
0.055,message,201,6.230,backend-2,true
0.055,message,201,6.790,backend-2,true
0.056,message,201,5.760,backend-3,true
0.056,message,201,5.770,backend-2,true
0.055,message,201,6.610,backend-3,true
0.055,message,201,6.040,backend-3,true
0.055,message,201,6.590,backend-3,true
0.055,message,201,6.580,backend-2,true
0.055,message,201,6.830,backend-3,true
0.055,message,201,6.100,backend-3,true
0.055,message,201,6.940,backend-2,true
0.055,message,201,6.060,backend-3,true
0.055,message,201,6.670,backend-2,true
0.054,message,201,7.160,backend-3,true
0.055,message,201,6.390,backend-3,true
0.055,message,201,6.820,backend-3,true
0.056,message,201,5.860,backend-3,true
0.056,message,201,6.000,backend-2,true
0.055,message,201,6.410,backend-2,true
